job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry,Job_Title,Mapped_Skill_Set
4172641155,Data Analyst - Tealium/Treasure Data GDP ,Cognizant Netcentric,Remote,Full-time,"SQL, Cloud, Power BI, Google Cloud, Adobe Analytics, A/B testing, Google Analytics, Looker",English,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"SQL, GCP, Adobe Analytics, Power BI, A/B testing, Google Analytics, Google Data Studio"
4138920387,Specialist Data Analysis & Portfolio Management (m/w/d)*,Cobalt Deutschland GmbH,Hybrid,Full-time,"Excel, MS Office",German,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,"MS Office, Excel/Google Sheets"
4166261740,Process-Mining Data Analyst (w/m/d) ,E.ON Digital Technology,Hybrid,Full-time,"Python, SQL",English & German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"SQL, Python"
4177109410,Working Student Data Analytics ,The Customization Group,Hybrid,Part-time,"MS Office, SQL, KPI, KPI dashboards, Power BI, Excel",English,Cologne,North Rhine-Westphalia,Germany,Product,Data Analyst,"SQL, KPIs, Excel/Google Sheets, MS Office, Power BI"
4172816867,Data Analyst Customer Care (m/w/d) ,WMF,Hybrid,Full-time,QlickCloud,German,Geislingen an der Steige,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,QlickCloud
4175540685,Datenanalyst (m/w/d),Bijou Brigitte,Hybrid,Full-time,"MySQL, SQL, Data Statistics, Statistics",German,Hamburg,Unknown,Germany,Sales & Marketing,Data Analyst,"SQL, Statistics"
4169982165,Working Student in Data Analysis,Advantest,On-site,Part-time,"Python, SQL, Azure, Databricks",English,Böblingen,Baden-Württemberg,Germany,Telecom,Data Analyst,"SQL, Python, Azure, Databricks"
4176834504,Data Analyst,Jobmesset HR Group,Remote,Part-time,"Python, SQL, R, Statistics",English,Unknown,Unknown,Germany,Product,Data Analyst,"SQL, R, Python, Statistics"
4161923964,BI-Analyst (m/w/d) ,Storck,Hybrid,Temporary,"Excel, SAP",German,Berlin,Unknown,Germany,Sales & Marketing,Data Analyst,"SAP, Excel/Google Sheets"
3971428888,Bloomwell - Data Analyst (m/w/d) *,Algea Care,On-site,Full-time,"Python, Snowflake, Power BI, MS Power BI",German,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,"Python, Snowflake, Power BI"
3941631973,Data Analyst (m/w/d),accantec group,On-site,Full-time,"SAP, SQL, Cloud, Azure, SAS, AWS",German,Heidelberg,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SQL, GCP, AWS, SAP, Azure, SAS"
4146384965,Business Intelligence Analyst (m/w/d)* vertriebliche Steuerungssysteme,ALH Gruppe,Hybrid,Full-time,"Python, Excel",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"Python, Excel/Google Sheets"
4130578745,Senior Data & Business Analyst - Strategic Risk (m/w/d),JobRad,Hybrid,Full-time,"Python, SQL, Excel",English & German,Freiburg,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SQL, Python, Excel/Google Sheets"
4157360054,SAP Analytics In-House Consultant ,GetYourGuide,Hybrid,Full-time,"Cloud, SAP",English,Berlin,Berlin,Germany,Product,Data Analyst,"SAP, GCP"
3826412208,Junior Consultant BI | Spannende Business Intelligence Projekte! (mwd),Vesterling AG,Hybrid,Full-time,"Oracle, MySQL, SQL, OLAP, MS SQL Server, ETL",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"ETL Tools, SQL, OLAP"
4150424885,Senior Business Analyst - Data Analytics (w-m-d) ,Hamburger Energiewerke GmbH,Hybrid,Full-time,"CI/CD, Cloud, Power BI, Databricks",German,Hamburg,Unknown,Germany,Sales & Marketing,Data Analyst,"Power BI, GCP, Databricks, CI/CD"
4139489609,Consultant Digital Analytics (m/w/d),Interactive Marketing Group GmbH,Hybrid,Full-time,"PowerBI, R, Google Analytics, Adobe Analytics",German,Hamburg,Unknown,Germany,Sales & Marketing,Data Analyst,"R, Google Analytics, Power BI, Adobe Analytics"
4174851433,Data Lake & Analy­tics System­ma­nager (m/w/d) ,Techniker Krankenkasse,Hybrid,Full-time,"Azure, SAS",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"Azure, SAS"
4165481457,"Praktikant Business Intelligence, Data und Analytics (m/w/d) in Düsseldorf ",Vodafone,Hybrid,Full-time,"Docker, Kubernetes, Git, Python, SQL",German,Düsseldorf,North Rhine-Westphalia,Germany,Product,Data Analyst,"git, SQL, Kubernetes, Python, Docker"
4175024990,Inhouse Business Intelligence Consultant (w/m/x) ,opta data,Hybrid,Full-time,"SQL, Excel, MDX, MS SQL Server",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"SQL, Excel/Google Sheets, Power BI"
4169763111,Sales Operations & Business Analyst,LIPOELASTIC Global,On-site,Full-time,"PowerBI, Excel",English,Unterhaching,Bavaria,Germany,Sales & Marketing,Data Analyst,"Power BI, Excel/Google Sheets"
4163572973,(Senior) Business Analyst / Data Analyst (m/w/d),Dr. Wolff Group,Hybrid,Full-time,"Python, SQL, R",German,Bielefeld,North Rhine-Westphalia,Germany,Digital,Data Analyst,"SQL, R, Python"
4157161943,(Junior) Consultant Data Analytics Banking (m/w/d) ,PPI AG,Hybrid,Full-time,"Java, MS Office, Python, SQL, R",German,Hamburg,Unknown,Germany,Sales & Marketing,Data Analyst,"R, SQL, MS Office, Python, Java"
4161291548,CRM Business Analyst (m/w/d) ,Deichmann,Unknown,Unknown,"MicroStrategy, SQL, Power BI, Excel, Tableau, R",German,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Excel/Google Sheets, MicroStrategy, Power BI"
4161977687,Data Analysis Expert,CTAO,Hybrid,Full-time,"Python, CI/CD, Git",English,Zeuthen,Brandenburg,Germany,Product,Data Analyst,"Python, git, CI/CD"
4165424140,BI Consultant / Architect - Power BI (m/w/d),Greifenberg,Hybrid,Full-time,"Azure, SQL, Power BI, SAP",German,Aalen,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SAP, SQL, Azure, Power BI"
4176580289,Regulatory Reporting Data Analyst (w/m/d) ,Uniper,On-site,Full-time,"SQL, Excel, Power BI",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"SQL, Excel/Google Sheets, Power BI"
4174959777,Data Consultant / Consultant Data Analytics (m/f/d) ,expertum Gruppe,Hybrid,Full-time,"SAP, Data Mining, Cloud, Power BI, Microsoft Power BI, Salesforce, Tableau, Qlik, R, ETL",German Required,Waldenburg,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"R, GCP, Tableau, Qliksense, Salesforce, SAP, Power BI, ETL Tools"
4171029293,Data Analyst (m/f/d),PAUL Tech AG,On-site,Full-time,"Python, SQL, Power BI, Tableau",English,Mannheim,Baden-Württemberg,Germany,Product,Data Analyst,"SQL, Python, Tableau, Power BI"
4173642803,Data Analyst* ,Alnatura,Unknown,Unknown,Power BI,German,Darmstadt,Hesse,Germany,Sales & Marketing,Data Analyst,Power BI
4170799167,Data Analyst (f/m/d),justDice,Hybrid,Full-time,"docker, Python, SQL, Jupyter, Tableau, dbt, R, git",English,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"R, SQL, git, Tableau, dbt, Python, Docker"
4178433821,(Senior) Data Analyst (f/m/d) ,Holidu,Hybrid,Full-time,"ETL pipelines, AWS Stack, Git, Python, SQL, Athena, KPI, Airflow, Glue, R, Looker, AWS, ETL",English,Munich,Bavaria,Germany,Product,Data Analyst,"R, git, SQL, Airflow, KPIs, Athena, AWS, Glue, Python, ETL Tools, Google Data Studio, Lambda"
4160238142,Intern (m/f/d) for AI and Data Analysis in Vehicle Lab ,Clarios,Unknown,Unknown,"Python, SQL, Snowflake, Power BI, Microsoft Power BI",English,Hannover,Lower Saxony,Germany,Product,Data Analyst,"SQL, Python, Snowflake, Power BI"
4169913260,Data Analyst (f/m/d) ,Allianz Global Investors,Unknown,Unknown,KPI,English,Frankfurt,Hesse,Germany,Product,Data Analyst,KPIs
4136381599,"Technical BI Analyst / BI Product Manager (100 % from the EU, the UK or Switzerland)",NeuroNation - Mind & Brain Health Technology,Remote,Full-time,"A/B tests, Bigquery, Python, SQL, R, PostgreSQL",English,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"R, SQL, Python, A/B testing, BigQuery, PostgresSQL"
4151962502,Trainee Data Analytics (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Cloud, SAP",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
4144168696,Intern Data Science (f/m/x) ,BMW Group,Unknown,Unknown,"Python, Generative AI, Cloud, AWS",English,Munich,Bavaria,Germany,Product,Data Scientist,"AWS, Python, GCP"
4173969431,Data Analyst (w/m/d),MAINGAU Energie GmbH,Hybrid,Full-time,"KPI, Power BI, Tableau, Qlik, R",German,Obertshausen,Hesse,Germany,Sales & Marketing,Data Analyst,"R, Tableau, KPIs, Qliksense, Power BI"
4173036578,Data Analyst (m/w/d) ,Wella Company,On-site,Full-time,"ERP, SQL, Power BI",German,Weiterstadt,Hesse,Germany,Sales & Marketing,Data Analyst,"SQL, ERP, Power BI"
4174946336,Specialist Data and Analytics (m/w/d) - Marketing ,CLAAS,Unknown,Unknown,"Matomo, Salesforce, Databricks, Tableau",German,Harsewinkel,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Salesforce, Databricks, Tableau, Matomo"
4170960814,Data Analyst (w/m/d) ,Michael Page,Remote,Full-time,PowerBI,German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,Power BI
4169962334,(Junior) Analyst (m/w/d) Data Analytics,Syncwork Ag,Hybrid,Full-time,"Azure, R",German,Wiesbaden,Hesse,Germany,Sales & Marketing,Data Analyst,"R, Azure"
4144708904,Senior Data Analyst (f/m/x) ,Tourlane,Hybrid,Full-time,"Python, SQL, Snowflake, Salesforce, dbt, R, Looker",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, dbt, Salesforce, Python, Google Data Studio, Snowflake"
4177109408,Working Student Data Analytics ,The Customization Group,Hybrid,Part-time,"SQL, Excel, Power BI, MS Office",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"MS Office, SQL, Excel/Google Sheets, Power BI"
4033389931,Senior Data Analyst (m/f/d) ,ABOUT YOU,Remote,Full-time,"Python, SQL, MySQL, A/B testing, Tableau, BigQuery, Looker",English,Unknown,Unknown,Germany,Product,Data Analyst,"SQL, Tableau, Python, A/B testing, BigQuery, Google Data Studio"
4160122526,Data Analyst (m/f/d),Tomorrow University of Applied Sciences,Remote,Full-time,"Python, SQL, Google Analytics, BigQuery, Looker",English,Unknown,Unknown,Germany,Banking & Financial Services,Data Analyst,"SQL, Python, BigQuery, Google Analytics, Google Data Studio"
4135271548,(Junior) Analyst Modelled data - Technology Topics (m/f/d) ,Statista,Unknown,Unknown,"Python, Excel",English,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"Python, Excel/Google Sheets"
4143050689,Data Analyst (m/w/d) for Corporate Affairs (m/w/d) ,Eli Lilly and Company,Unknown,Unknown,"SQL, Alteryx, ETL tools, Statistics, ETL",German,Bad Homburg,Hesse,Germany,Sales & Marketing,Data Analyst,"ETL Tools, Alteryx, SQL, Statistics"
4102304352,Data & Analytics Consulting - Intern (m/d/f) ,Oliver Wyman,Hybrid,Full-time,"Python, R, Statistics",English,Berlin,Unknown,Germany,Banking & Financial Services,Data Analyst,"R, Python, Statistics"
4166260906,Business Data Analyst - Experience Analytics (w/m/d) ,E.ON Digital Technology,Hybrid,Full-time,"Azure, PowerBI, SQL, Snowflake",English & German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"SQL, Power BI, Azure, Snowflake"
4178035844,Data Analyst ,"Iron EagleX, Inc.",On-site,Full-time,"Java, CI/CD, Python, SQL, R, C#",English,Stuttgart,Baden-Württemberg,Germany,Product,Data Analyst,"R, SQL, CI/CD, Python, Java"
4131351084,Project & Data Performance Analyst (m/f/d) ,VELUX,Hybrid,Full-time,Excel,English,Hamburg,Hamburg,Germany,Product,Data Analyst,Excel/Google Sheets
4148783900,Graduate (m/f/d) - Business Intelligence Consultant,Scalefree,On-site,Full-time,"Python, SQL, Snowflake, Salesforce, AWS",English,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"SQL, AWS, Salesforce, Python, Snowflake"
4093660495,Data Science Intern,Cloover,On-site,Internship,"Python, SQL, R, BigQuery",English,Berlin,Berlin,Germany,Sales & Marketing,Data Scientist,"SQL, R, Python, BigQuery"
4151190913,Data Analyst (m/w/d) für Customer Analytics,The Stepstone Group,Hybrid,Full-time,"Python, SQL, Power BI, Tableau",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"SQL, Python, Tableau, Power BI"
4178684111,"Senior Data Analyst, Growth Analytics ",GetYourGuide,Hybrid,Full-time,"SQL, Airflow, Jupyter, Spark, R, Looker, ETL",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Airflow, Spark, ETL Tools, Google Data Studio"
3962868282,Power BI Data Analyst (m/w/d),Strategic IT,Hybrid,Full-time,"Python, SQL, Power BI, Azure, R, Microsoft Azure",German,Herford,North Rhine-Westphalia,Germany,Product,Data Analyst,"R, SQL, Python, Azure, Power BI"
4098892774,Staff Data Analyst (Product) ,"Docker, Inc",Remote,Full-time,"Docker, SQL, Snowflake, Looker, Statistics",English,Frankfurt,Hesse,Germany,Product,Data Analyst,"SQL, Statistics, Docker, Google Data Studio, Snowflake"
4093814418,"Staff Data Analyst, DATA (m/f/d) ",HelloFresh,Unknown,Unknown,"Python, SQL, Tableau",English,Berlin,Berlin,Germany,Product,Data Analyst,"SQL, Python, Tableau"
4110049674,(Senior) Data Analyst - Marketing (d/f/m) ,Personio,Unknown,Unknown,"Google Analytics, KPI, Snowflake, Salesforce",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"KPIs, Google Analytics, Snowflake, Salesforce"
4145052432,Consultant Data Analytics (m/f/d)* (multiple positions) ,Munich Re,Hybrid,Full-time,"Python, R, Tableau, ML",English,Munich,Bavaria,Germany,Product,Data Analyst,"R, ML, Python, Tableau"
4043202259,Master Data Analyst ,Eli Lilly and Company,Unknown,Unknown,"Excel, SAP",German,Alzey,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,"SAP, Excel/Google Sheets"
4090126058,Intern Data Analytics (f/m/x) ,BMW Group,Unknown,Unknown,"Git, Python, Cloud, Tableau, AWS",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"git, GCP, Tableau, AWS, Python"
4176191451,Data-Analyst (m/w/d) ,GULP – experts united,On-site,Full-time,"Snowflake, Git",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"git, Snowflake"
4169510055,Business Intelligence Analyst,developrec,Remote,Full-time,"Qlik, Power BI, Tableau",English,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"Qliksense, Power BI, Tableau"
4177131994,Data Analyst / Datenmodelle Junior (20020-1) ,Experis Deutschland,Remote,Full-time,"Snowflake, dbt",German,Jessen,Saxony-Anhalt,Germany,Sales & Marketing,Data Analyst,"dbt, Snowflake"
4125986533,Intern Business & Web Analytics (f/m/d) ,Mytheresa,Unknown,Unknown,"SQL, Power BI, Google Analytics 4, Google Big Querry, Google Analytics, Looker, Excel/Google Sheets",English,Munich,Bavaria,Germany,Travel,Data Analyst,"SQL, Excel/Google Sheets, Power BI, BigQuery, Google Analytics, Google Data Studio"
4148689942,Data Analyst (m/w/d) - Healthcare Analytics ,McKinsey & Company,Unknown,Unknown,"Python, PowerBI, SQL, Tableau",English & German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"SQL, Python, Tableau, Power BI"
4144384646,"(Junior) Data Analyst (m/w/d) | Liederbach, Dresden oder Merzig",Mediq Deutschland,Hybrid,Full-time,"Python, SQL, Power BI, Tableau",German,Merzig,Saarland,Germany,Sales & Marketing,Data Analyst,"SQL, Python, Tableau, Power BI"
4175374242,Data Analyst (m/w/d),Protection One GmbH,Remote,Full-time,"SAP, Python, SQL, Power Query, Power BI, Microsoft Power BI",German,Ludwigshafen,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,"SAP, Python, SQL, Power BI"
4130115704,Consultant Financial Services Industry - Data Analytics (m/w/d) in Köln ,Deloitte,Unknown,Unknown,Cloud,English & German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,GCP
4124578142,(Senior) Data Analyst - Commerce Content / Affiliate Marketing (f/m/d),Bauer Media Group,Hybrid,Full-time,"Python, SQL, R",English,Hamburg,Unknown,Germany,Product,Data Analyst,"SQL, R, Python"
4164530510,Power BI Data Analyst (all genders),Convolut,On-site,Full-time,"Python, SQL, Power BI, SAS,  DAX, Statistics",English,Munich,Bavaria,Germany,Telecom,Data Analyst,"SQL, Python, Statistics, Power BI, SAS"
4161492491,"Data Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Excel/Google Sheets, Python, SAS"
4056876582,Intern Data Science - Digital Product Offering (f/m/x) ,BMW Group,Unknown,Unknown,"PyTorch, Python, SQL, ML, Azure, Adobe Analytics, PySpark, Statistics, TensorFlow, AWS",English,Munich,Bavaria,Germany,Product,Data Scientist,"ML, SQL, PyTorch, AWS, Adobe Analytics, TensorFlow, Python, Azure, Statistics"
4110052412,(Senior) Data Analyst - Marketing (d/f/m) ,Personio,Unknown,Unknown,"Google Analytics, KPI, Snowflake, Salesforce",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"KPIs, Google Analytics, Snowflake, Salesforce"
4160063410,Working Student Data Analyst (x/f/m),Puls,On-site,Part-time,Excel,English,Berlin,Berlin,Germany,Product,Data Analyst,Excel/Google Sheets
4141600783,Working Student - Data Analyst IoT (m/f/d),Next Level Coffee GmbH,On-site,Part-time,Power BI,English,Constance,Baden-Württemberg,Germany,Product,Data Analyst,Power BI
4172088208,Data Analyst (m/w/d) ,DMG MORI,On-site,Full-time,"Python, SQL, Power BI, Databricks, Looker",German,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"SQL, Databricks, Python, Power BI, Google Data Studio"
3902059911,Agency Coordinator & Data Analyst (m/w/d) ,WMF,Hybrid,Full-time,"Python, SQL, Tableau",German,Geislingen an der Steige,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SQL, Python, Tableau"
4149171479,Data Analyst – Customer Interactions (w/m/d) ,ING Deutschland,Remote,Full-time,"SAS, SQL, Excel, MS Office",English & German,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, MS Office, SQL, SAS"
4175018759,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Cloud, Power BI, Databricks, ERP",German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"GCP, Databricks, SAP, Power BI, ERP"
4136800027,(Senior) Data Analyst - FREIHEIT+ (f/m/d),ZEAL Network SE,Unknown,Unknown,"Python, SQL, R, Tableau",English,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"SQL, R, Python, Tableau"
4178423480,Internship: Data Analysis and Visualization (f/m/div) ,Infineon Technologies,Hybrid,Full-time,"MS Office, Oracle, SQL, Excel, Tableau",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"MS Office, SQL, Tableau, Excel/Google Sheets"
4139000857,Data Analyst (m/w/d/pixelhead) für unsere Tochterfirma RE-IN ,Conrad Electronic Group,Hybrid,Full-time,Python,German,Hirschau,Bavaria,Germany,Sales & Marketing,Data Analyst,Python
4173652761,Senior Data Analyst (m/f/d) ,Riverty,Hybrid,Full-time,"Python, SQL, R, Databricks",English,Berlin,Berlin,Germany,Product,Data Analyst,"SQL, R, Python, Databricks"
4072173081,Consultant AI & Analytics ,Porsche Consulting,Unknown,Unknown,"PyTorch, TensorFlow, Python, SQL, R",English,Mailand,Baden-Württemberg,Germany,Telecom,Data Analyst,"R, SQL, PyTorch, TensorFlow, Python"
4168382859,BI & Data Analytics Specialist (w/m/d) ,Bechtle,Unknown,Unknown,"Cloud, SAP",German,Neckarsulm,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
4173949040,BI-Support Berater (m/w/d),passport Business Engineering GmbH,Hybrid,Full-time,PowerBI,German,Hamburg,Unknown,Germany,Sales & Marketing,Other,Power BI
4157334560,(Senior) Consultant Microsoft Power BI (m/w/d) ,CONET,Hybrid,Full-time,"Azure, Microsoft Azure, Power BI, Microsoft Power BI",German,Bonn,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Power BI, Azure"
4124758384,Data Analyst,Distributed Crafts,Remote,Full-time,"Python, SQL, A/B testing",English,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"SQL, Python, A/B testing"
4154183949,Data Analyst Internship (m/w/d),HANGAR 901 Aircraft Maintenance GmbH,On-site,Internship,"Python, SQL, Power BI, R, Statistics",English,Lautzenhausen,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,"R, SQL, Python, Statistics, Power BI"
4151959780,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Cloud, Power BI, Databricks, ERP",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"GCP, Databricks, SAP, Power BI, ERP"
4098465283,"Staff Product Analyst, DATA (m/f/x) ",HelloFresh,Unknown,Unknown,"Python, SQL, Tableau",English,Berlin,Berlin,Germany,Product,Data Analyst,"SQL, Python, Tableau"
4094728851,Specialist (m/w/d) Datenanalyse und Reporting im Microsoft Fabrics Umfeld,Holman Deutschland,Hybrid,Full-time,"Azure, PowerBI, Microsoft Azure",German,Eschborn,Hesse,Germany,Sales & Marketing,Data Analyst,"Power BI, Azure"
4141672187,Machine Data Analyst (m/w/d) ,CLAAS,Unknown,Unknown,"Kubernetes, MongoDB, Python, SQL, Databricks, Kafka, Tableau",German,Harsewinkel,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"SQL, Databricks, Tableau, Kubernetes, MongoDB, Kafka, Python"
4166262515,Business Data Analyst - Experience Analytics (w/m/d) ,E.ON Digital Technology,Hybrid,Full-time,"Azure, PowerBI, SQL, Snowflake",English & German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"SQL, Power BI, Azure, Snowflake"
4164529686,Internship on Business and Data Analysis (all genders),Convolut,On-site,Internship,"Python, SQL, SAS, Excel, Statistics",English,Munich,Bavaria,Germany,Product,Data Analyst,"SQL, Excel/Google Sheets, Python, Statistics, SAS"
3993814828,"Senior Data Analyst, Marketing Analytics ",GetYourGuide,Unknown,Unknown,"Python, SQL, Jupyter, scikit-learn, Spark, Looker",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"SQL, Scipy/scikit-learn, Spark, Python, Google Data Studio"
4173378546,Senior Data Analyst (m/w/d) ,Michael Page,Remote,Full-time,"PowerBI, SQL",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"SQL, Power BI"
4124320326,Data Scientist Marketing (m/w/d) ,Dr. Ausbüttel & Co. GmbH,On-site,Full-time,"MicroStrategy, Python, Cloud, Databricks, Azure, Airflow, Spark, R, Microsoft Azure",German,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"R, GCP, Databricks, Airflow, Spark, MicroStrategy, Python, Azure"
4152590418,People Data Analyst (m/f/d),Bauer Media Group,Hybrid,Full-time,"Python, SQL, SAP",English,Hamburg,Unknown,Germany,Banking & Financial Services,Data Analyst,"SQL, Python, SAP"
4175885198,Senior Business Intelligence Analyst ,TUI,Hybrid,Full-time,"SQL, Tableau",English,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"SQL, Tableau"
